TIME: 2025-04-11T00:22:53Z | ALT: 29122 ft | SPD: 475 kt | TEMP: -39 C | FUEL: 85.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38596 ft | SPD: 471 kt | TEMP: -54 C | FUEL: 22.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40398 ft | SPD: 509 kt | TEMP: -52 C | FUEL: 51.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37575 ft | SPD: 433 kt | TEMP: -52 C | FUEL: 96.8%
TIME: 2025-04-11T00:22:53Z | ALT: 30519 ft | SPD: 488 kt | TEMP: -32 C | FUEL: 95.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29523 ft | SPD: 508 kt | TEMP: -47 C | FUEL: 61.2%
TIME: 2025-04-11T00:22:53Z | ALT: 39500 ft | SPD: 485 kt | TEMP: -44 C | FUEL: 74.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38892 ft | SPD: 504 kt | TEMP: -39 C | FUEL: 49.3%
TIME: 2025-04-11T00:22:53Z | ALT: 30374 ft | SPD: 423 kt | TEMP: -38 C | FUEL: 86.8%
TIME: 2025-04-11T00:22:53Z | ALT: 30918 ft | SPD: 454 kt | TEMP: -36 C | FUEL: 61.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31875 ft | SPD: 430 kt | TEMP: -33 C | FUEL: 34.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35104 ft | SPD: 519 kt | TEMP: -42 C | FUEL: 81.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39120 ft | SPD: 491 kt | TEMP: -34 C | FUEL: 85.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29457 ft | SPD: 476 kt | TEMP: -39 C | FUEL: 66.5%
TIME: 2025-04-11T00:22:53Z | ALT: 30833 ft | SPD: 421 kt | TEMP: -30 C | FUEL: 71.2%
TIME: 2025-04-11T00:22:53Z | ALT: 32641 ft | SPD: 487 kt | TEMP: -45 C | FUEL: 85.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36255 ft | SPD: 511 kt | TEMP: -52 C | FUEL: 46.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40819 ft | SPD: 492 kt | TEMP: -40 C | FUEL: 66.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33733 ft | SPD: 441 kt | TEMP: -52 C | FUEL: 90.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33617 ft | SPD: 499 kt | TEMP: -41 C | FUEL: 99.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36751 ft | SPD: 490 kt | TEMP: -34 C | FUEL: 99.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34211 ft | SPD: 516 kt | TEMP: -53 C | FUEL: 92.2%
TIME: 2025-04-11T00:22:53Z | ALT: 33183 ft | SPD: 452 kt | TEMP: -38 C | FUEL: 80.3%
TIME: 2025-04-11T00:22:53Z | ALT: 37278 ft | SPD: 446 kt | TEMP: -49 C | FUEL: 40.2%
TIME: 2025-04-11T00:22:53Z | ALT: 35011 ft | SPD: 497 kt | TEMP: -36 C | FUEL: 68.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29719 ft | SPD: 482 kt | TEMP: -47 C | FUEL: 23.4%
TIME: 2025-04-11T00:22:53Z | ALT: 32604 ft | SPD: 503 kt | TEMP: -52 C | FUEL: 34.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35339 ft | SPD: 462 kt | TEMP: -43 C | FUEL: 41.1%
TIME: 2025-04-11T00:22:53Z | ALT: 31962 ft | SPD: 482 kt | TEMP: -48 C | FUEL: 42.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40749 ft | SPD: 445 kt | TEMP: -30 C | FUEL: 77.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32824 ft | SPD: 455 kt | TEMP: -44 C | FUEL: 29.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30202 ft | SPD: 470 kt | TEMP: -53 C | FUEL: 96.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32143 ft | SPD: 508 kt | TEMP: -34 C | FUEL: 91.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31493 ft | SPD: 515 kt | TEMP: -53 C | FUEL: 81.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40479 ft | SPD: 483 kt | TEMP: -41 C | FUEL: 84.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34129 ft | SPD: 498 kt | TEMP: -55 C | FUEL: 68.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38500 ft | SPD: 447 kt | TEMP: -30 C | FUEL: 82.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33479 ft | SPD: 438 kt | TEMP: -53 C | FUEL: 97.0%
TIME: 2025-04-11T00:22:53Z | ALT: 33103 ft | SPD: 485 kt | TEMP: -41 C | FUEL: 99.4%
TIME: 2025-04-11T00:22:53Z | ALT: 30151 ft | SPD: 444 kt | TEMP: -44 C | FUEL: 88.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38413 ft | SPD: 469 kt | TEMP: -34 C | FUEL: 98.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39024 ft | SPD: 439 kt | TEMP: -39 C | FUEL: 28.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35521 ft | SPD: 468 kt | TEMP: -54 C | FUEL: 75.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31399 ft | SPD: 479 kt | TEMP: -49 C | FUEL: 80.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33931 ft | SPD: 481 kt | TEMP: -36 C | FUEL: 69.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32773 ft | SPD: 479 kt | TEMP: -32 C | FUEL: 37.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37281 ft | SPD: 495 kt | TEMP: -48 C | FUEL: 71.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32436 ft | SPD: 443 kt | TEMP: -52 C | FUEL: 98.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35624 ft | SPD: 496 kt | TEMP: -46 C | FUEL: 80.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29204 ft | SPD: 485 kt | TEMP: -46 C | FUEL: 58.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38211 ft | SPD: 486 kt | TEMP: -49 C | FUEL: 64.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29280 ft | SPD: 462 kt | TEMP: -31 C | FUEL: 45.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32251 ft | SPD: 464 kt | TEMP: -31 C | FUEL: 50.5%
TIME: 2025-04-11T00:22:53Z | ALT: 31073 ft | SPD: 445 kt | TEMP: -40 C | FUEL: 23.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32808 ft | SPD: 457 kt | TEMP: -44 C | FUEL: 50.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35476 ft | SPD: 432 kt | TEMP: -30 C | FUEL: 79.0%
TIME: 2025-04-11T00:22:53Z | ALT: 36468 ft | SPD: 467 kt | TEMP: -33 C | FUEL: 55.5%
TIME: 2025-04-11T00:22:53Z | ALT: 30277 ft | SPD: 507 kt | TEMP: -39 C | FUEL: 78.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35768 ft | SPD: 434 kt | TEMP: -46 C | FUEL: 58.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35758 ft | SPD: 446 kt | TEMP: -42 C | FUEL: 55.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31409 ft | SPD: 456 kt | TEMP: -41 C | FUEL: 57.4%
TIME: 2025-04-11T00:22:53Z | ALT: 40513 ft | SPD: 482 kt | TEMP: -49 C | FUEL: 64.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30083 ft | SPD: 438 kt | TEMP: -55 C | FUEL: 24.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40272 ft | SPD: 497 kt | TEMP: -30 C | FUEL: 91.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39859 ft | SPD: 513 kt | TEMP: -48 C | FUEL: 75.4%
TIME: 2025-04-11T00:22:53Z | ALT: 30969 ft | SPD: 473 kt | TEMP: -44 C | FUEL: 36.6%
TIME: 2025-04-11T00:22:53Z | ALT: 31656 ft | SPD: 478 kt | TEMP: -52 C | FUEL: 83.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29544 ft | SPD: 461 kt | TEMP: -50 C | FUEL: 62.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33708 ft | SPD: 444 kt | TEMP: -48 C | FUEL: 73.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39623 ft | SPD: 432 kt | TEMP: -32 C | FUEL: 51.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34197 ft | SPD: 434 kt | TEMP: -39 C | FUEL: 92.1%
TIME: 2025-04-11T00:22:53Z | ALT: 29447 ft | SPD: 511 kt | TEMP: -52 C | FUEL: 34.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37649 ft | SPD: 468 kt | TEMP: -53 C | FUEL: 27.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37438 ft | SPD: 462 kt | TEMP: -32 C | FUEL: 39.8%
TIME: 2025-04-11T00:22:53Z | ALT: 30734 ft | SPD: 484 kt | TEMP: -39 C | FUEL: 32.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34238 ft | SPD: 463 kt | TEMP: -52 C | FUEL: 81.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38603 ft | SPD: 437 kt | TEMP: -39 C | FUEL: 69.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30008 ft | SPD: 501 kt | TEMP: -40 C | FUEL: 31.7%
TIME: 2025-04-11T00:22:53Z | ALT: 34101 ft | SPD: 451 kt | TEMP: -36 C | FUEL: 34.3%
TIME: 2025-04-11T00:22:53Z | ALT: 39207 ft | SPD: 465 kt | TEMP: -36 C | FUEL: 76.1%
TIME: 2025-04-11T00:22:53Z | ALT: 35780 ft | SPD: 512 kt | TEMP: -36 C | FUEL: 52.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32315 ft | SPD: 507 kt | TEMP: -45 C | FUEL: 41.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34182 ft | SPD: 429 kt | TEMP: -55 C | FUEL: 86.8%
TIME: 2025-04-11T00:22:53Z | ALT: 33062 ft | SPD: 478 kt | TEMP: -55 C | FUEL: 95.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34430 ft | SPD: 465 kt | TEMP: -46 C | FUEL: 66.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36933 ft | SPD: 453 kt | TEMP: -36 C | FUEL: 21.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37310 ft | SPD: 426 kt | TEMP: -52 C | FUEL: 69.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32016 ft | SPD: 519 kt | TEMP: -49 C | FUEL: 53.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38006 ft | SPD: 423 kt | TEMP: -32 C | FUEL: 31.8%
TIME: 2025-04-11T00:22:53Z | ALT: 38919 ft | SPD: 467 kt | TEMP: -49 C | FUEL: 36.4%
TIME: 2025-04-11T00:22:53Z | ALT: 29547 ft | SPD: 451 kt | TEMP: -48 C | FUEL: 33.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33535 ft | SPD: 493 kt | TEMP: -31 C | FUEL: 24.5%
TIME: 2025-04-11T00:22:53Z | ALT: 32052 ft | SPD: 517 kt | TEMP: -53 C | FUEL: 21.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32658 ft | SPD: 512 kt | TEMP: -35 C | FUEL: 64.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39800 ft | SPD: 502 kt | TEMP: -46 C | FUEL: 45.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36683 ft | SPD: 477 kt | TEMP: -43 C | FUEL: 92.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29198 ft | SPD: 453 kt | TEMP: -55 C | FUEL: 43.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39749 ft | SPD: 458 kt | TEMP: -53 C | FUEL: 43.9%
TIME: 2025-04-11T00:22:53Z | ALT: 34289 ft | SPD: 471 kt | TEMP: -44 C | FUEL: 97.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34557 ft | SPD: 453 kt | TEMP: -49 C | FUEL: 47.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38889 ft | SPD: 496 kt | TEMP: -55 C | FUEL: 41.3%
TIME: 2025-04-11T00:22:53Z | ALT: 40694 ft | SPD: 435 kt | TEMP: -42 C | FUEL: 23.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34941 ft | SPD: 453 kt | TEMP: -41 C | FUEL: 60.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38609 ft | SPD: 489 kt | TEMP: -37 C | FUEL: 52.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38837 ft | SPD: 449 kt | TEMP: -36 C | FUEL: 63.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32439 ft | SPD: 463 kt | TEMP: -37 C | FUEL: 89.4%
TIME: 2025-04-11T00:22:53Z | ALT: 32322 ft | SPD: 458 kt | TEMP: -35 C | FUEL: 27.1%
TIME: 2025-04-11T00:22:53Z | ALT: 39707 ft | SPD: 461 kt | TEMP: -38 C | FUEL: 82.7%
TIME: 2025-04-11T00:22:53Z | ALT: 30670 ft | SPD: 462 kt | TEMP: -32 C | FUEL: 78.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35076 ft | SPD: 426 kt | TEMP: -30 C | FUEL: 28.6%
TIME: 2025-04-11T00:22:53Z | ALT: 36847 ft | SPD: 463 kt | TEMP: -42 C | FUEL: 69.5%
TIME: 2025-04-11T00:22:53Z | ALT: 31980 ft | SPD: 436 kt | TEMP: -33 C | FUEL: 97.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37946 ft | SPD: 460 kt | TEMP: -38 C | FUEL: 88.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33375 ft | SPD: 442 kt | TEMP: -52 C | FUEL: 96.2%
TIME: 2025-04-11T00:22:53Z | ALT: 32758 ft | SPD: 501 kt | TEMP: -41 C | FUEL: 95.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37522 ft | SPD: 430 kt | TEMP: -48 C | FUEL: 47.5%
TIME: 2025-04-11T00:22:53Z | ALT: 31245 ft | SPD: 438 kt | TEMP: -41 C | FUEL: 54.9%
TIME: 2025-04-11T00:22:53Z | ALT: 38052 ft | SPD: 433 kt | TEMP: -38 C | FUEL: 91.5%
TIME: 2025-04-11T00:22:53Z | ALT: 30719 ft | SPD: 489 kt | TEMP: -50 C | FUEL: 69.0%
TIME: 2025-04-11T00:22:53Z | ALT: 29123 ft | SPD: 468 kt | TEMP: -50 C | FUEL: 57.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37544 ft | SPD: 509 kt | TEMP: -49 C | FUEL: 66.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35941 ft | SPD: 422 kt | TEMP: -33 C | FUEL: 94.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37085 ft | SPD: 463 kt | TEMP: -47 C | FUEL: 90.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39895 ft | SPD: 451 kt | TEMP: -55 C | FUEL: 61.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37259 ft | SPD: 506 kt | TEMP: -44 C | FUEL: 90.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33821 ft | SPD: 434 kt | TEMP: -55 C | FUEL: 66.4%
TIME: 2025-04-11T00:22:53Z | ALT: 36090 ft | SPD: 503 kt | TEMP: -30 C | FUEL: 22.2%
TIME: 2025-04-11T00:22:53Z | ALT: 29340 ft | SPD: 457 kt | TEMP: -55 C | FUEL: 70.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31599 ft | SPD: 434 kt | TEMP: -48 C | FUEL: 93.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39384 ft | SPD: 505 kt | TEMP: -36 C | FUEL: 47.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36907 ft | SPD: 482 kt | TEMP: -53 C | FUEL: 45.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29700 ft | SPD: 456 kt | TEMP: -52 C | FUEL: 20.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31264 ft | SPD: 510 kt | TEMP: -31 C | FUEL: 80.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40488 ft | SPD: 455 kt | TEMP: -55 C | FUEL: 38.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30628 ft | SPD: 494 kt | TEMP: -50 C | FUEL: 44.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38401 ft | SPD: 482 kt | TEMP: -35 C | FUEL: 72.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37904 ft | SPD: 460 kt | TEMP: -51 C | FUEL: 51.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37391 ft | SPD: 448 kt | TEMP: -54 C | FUEL: 36.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39403 ft | SPD: 428 kt | TEMP: -33 C | FUEL: 72.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32039 ft | SPD: 498 kt | TEMP: -55 C | FUEL: 68.9%
TIME: 2025-04-11T00:22:53Z | ALT: 40940 ft | SPD: 470 kt | TEMP: -32 C | FUEL: 73.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33240 ft | SPD: 474 kt | TEMP: -49 C | FUEL: 73.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40289 ft | SPD: 460 kt | TEMP: -43 C | FUEL: 92.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33247 ft | SPD: 441 kt | TEMP: -53 C | FUEL: 77.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32812 ft | SPD: 508 kt | TEMP: -34 C | FUEL: 29.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40012 ft | SPD: 454 kt | TEMP: -53 C | FUEL: 47.8%
TIME: 2025-04-11T00:22:53Z | ALT: 30799 ft | SPD: 512 kt | TEMP: -54 C | FUEL: 68.0%
TIME: 2025-04-11T00:22:53Z | ALT: 29035 ft | SPD: 497 kt | TEMP: -47 C | FUEL: 44.2%
TIME: 2025-04-11T00:22:53Z | ALT: 35747 ft | SPD: 502 kt | TEMP: -48 C | FUEL: 23.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31725 ft | SPD: 444 kt | TEMP: -38 C | FUEL: 69.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37750 ft | SPD: 490 kt | TEMP: -43 C | FUEL: 89.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33955 ft | SPD: 490 kt | TEMP: -55 C | FUEL: 42.3%
TIME: 2025-04-11T00:22:53Z | ALT: 38506 ft | SPD: 494 kt | TEMP: -55 C | FUEL: 38.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34554 ft | SPD: 463 kt | TEMP: -40 C | FUEL: 31.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33682 ft | SPD: 468 kt | TEMP: -44 C | FUEL: 26.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30237 ft | SPD: 439 kt | TEMP: -55 C | FUEL: 84.8%
TIME: 2025-04-11T00:22:53Z | ALT: 40638 ft | SPD: 453 kt | TEMP: -49 C | FUEL: 47.4%
TIME: 2025-04-11T00:22:53Z | ALT: 37391 ft | SPD: 473 kt | TEMP: -53 C | FUEL: 70.1%
TIME: 2025-04-11T00:22:53Z | ALT: 36944 ft | SPD: 503 kt | TEMP: -55 C | FUEL: 90.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33886 ft | SPD: 449 kt | TEMP: -42 C | FUEL: 62.1%
TIME: 2025-04-11T00:22:53Z | ALT: 29100 ft | SPD: 504 kt | TEMP: -55 C | FUEL: 65.0%
TIME: 2025-04-11T00:22:53Z | ALT: 36142 ft | SPD: 510 kt | TEMP: -49 C | FUEL: 88.6%
TIME: 2025-04-11T00:22:53Z | ALT: 33374 ft | SPD: 476 kt | TEMP: -41 C | FUEL: 95.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37565 ft | SPD: 484 kt | TEMP: -44 C | FUEL: 33.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34535 ft | SPD: 506 kt | TEMP: -50 C | FUEL: 61.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29921 ft | SPD: 467 kt | TEMP: -44 C | FUEL: 36.7%
TIME: 2025-04-11T00:22:53Z | ALT: 38072 ft | SPD: 458 kt | TEMP: -36 C | FUEL: 21.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32701 ft | SPD: 503 kt | TEMP: -46 C | FUEL: 71.7%
TIME: 2025-04-11T00:22:53Z | ALT: 32312 ft | SPD: 498 kt | TEMP: -55 C | FUEL: 48.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40369 ft | SPD: 443 kt | TEMP: -35 C | FUEL: 32.0%
TIME: 2025-04-11T00:22:53Z | ALT: 29930 ft | SPD: 517 kt | TEMP: -49 C | FUEL: 96.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39093 ft | SPD: 428 kt | TEMP: -30 C | FUEL: 84.4%
TIME: 2025-04-11T00:22:53Z | ALT: 40802 ft | SPD: 496 kt | TEMP: -32 C | FUEL: 99.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34074 ft | SPD: 490 kt | TEMP: -39 C | FUEL: 84.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32729 ft | SPD: 434 kt | TEMP: -39 C | FUEL: 74.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40593 ft | SPD: 450 kt | TEMP: -44 C | FUEL: 96.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31131 ft | SPD: 501 kt | TEMP: -30 C | FUEL: 73.2%
TIME: 2025-04-11T00:22:53Z | ALT: 35304 ft | SPD: 437 kt | TEMP: -31 C | FUEL: 77.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40049 ft | SPD: 471 kt | TEMP: -43 C | FUEL: 49.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29512 ft | SPD: 517 kt | TEMP: -42 C | FUEL: 93.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34146 ft | SPD: 497 kt | TEMP: -44 C | FUEL: 93.9%
TIME: 2025-04-11T00:22:53Z | ALT: 38125 ft | SPD: 511 kt | TEMP: -55 C | FUEL: 65.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39881 ft | SPD: 450 kt | TEMP: -36 C | FUEL: 94.9%
TIME: 2025-04-11T00:22:53Z | ALT: 34018 ft | SPD: 440 kt | TEMP: -40 C | FUEL: 36.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39994 ft | SPD: 466 kt | TEMP: -48 C | FUEL: 38.1%
TIME: 2025-04-11T00:22:53Z | ALT: 31029 ft | SPD: 438 kt | TEMP: -35 C | FUEL: 70.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29662 ft | SPD: 477 kt | TEMP: -47 C | FUEL: 77.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32566 ft | SPD: 469 kt | TEMP: -45 C | FUEL: 45.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30148 ft | SPD: 490 kt | TEMP: -50 C | FUEL: 59.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39530 ft | SPD: 512 kt | TEMP: -31 C | FUEL: 51.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38331 ft | SPD: 518 kt | TEMP: -37 C | FUEL: 94.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37011 ft | SPD: 513 kt | TEMP: -44 C | FUEL: 63.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30340 ft | SPD: 455 kt | TEMP: -43 C | FUEL: 88.8%
TIME: 2025-04-11T00:22:53Z | ALT: 38544 ft | SPD: 466 kt | TEMP: -30 C | FUEL: 47.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32672 ft | SPD: 514 kt | TEMP: -42 C | FUEL: 90.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32197 ft | SPD: 444 kt | TEMP: -46 C | FUEL: 50.8%
TIME: 2025-04-11T00:22:53Z | ALT: 38722 ft | SPD: 482 kt | TEMP: -45 C | FUEL: 24.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35015 ft | SPD: 430 kt | TEMP: -43 C | FUEL: 97.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29328 ft | SPD: 474 kt | TEMP: -46 C | FUEL: 73.2%
TIME: 2025-04-11T00:22:53Z | ALT: 33783 ft | SPD: 448 kt | TEMP: -34 C | FUEL: 84.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33214 ft | SPD: 430 kt | TEMP: -55 C | FUEL: 71.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33498 ft | SPD: 510 kt | TEMP: -46 C | FUEL: 86.2%
TIME: 2025-04-11T00:22:53Z | ALT: 39097 ft | SPD: 516 kt | TEMP: -33 C | FUEL: 89.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37957 ft | SPD: 481 kt | TEMP: -31 C | FUEL: 98.8%
TIME: 2025-04-11T00:22:53Z | ALT: 33558 ft | SPD: 488 kt | TEMP: -41 C | FUEL: 53.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33045 ft | SPD: 475 kt | TEMP: -44 C | FUEL: 62.4%
TIME: 2025-04-11T00:22:53Z | ALT: 36127 ft | SPD: 477 kt | TEMP: -35 C | FUEL: 88.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38506 ft | SPD: 426 kt | TEMP: -34 C | FUEL: 65.0%
TIME: 2025-04-11T00:22:53Z | ALT: 35323 ft | SPD: 477 kt | TEMP: -33 C | FUEL: 82.6%
TIME: 2025-04-11T00:22:53Z | ALT: 33452 ft | SPD: 498 kt | TEMP: -49 C | FUEL: 67.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40257 ft | SPD: 464 kt | TEMP: -46 C | FUEL: 28.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31833 ft | SPD: 512 kt | TEMP: -33 C | FUEL: 88.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37275 ft | SPD: 450 kt | TEMP: -51 C | FUEL: 23.0%
TIME: 2025-04-11T00:22:53Z | ALT: 36361 ft | SPD: 459 kt | TEMP: -40 C | FUEL: 87.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32923 ft | SPD: 476 kt | TEMP: -30 C | FUEL: 65.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40889 ft | SPD: 477 kt | TEMP: -53 C | FUEL: 82.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39607 ft | SPD: 486 kt | TEMP: -49 C | FUEL: 70.2%
TIME: 2025-04-11T00:22:53Z | ALT: 32108 ft | SPD: 503 kt | TEMP: -39 C | FUEL: 99.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33466 ft | SPD: 507 kt | TEMP: -47 C | FUEL: 64.1%
TIME: 2025-04-11T00:22:53Z | ALT: 33724 ft | SPD: 497 kt | TEMP: -37 C | FUEL: 54.1%
TIME: 2025-04-11T00:22:53Z | ALT: 36874 ft | SPD: 458 kt | TEMP: -39 C | FUEL: 77.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37860 ft | SPD: 513 kt | TEMP: -48 C | FUEL: 56.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39742 ft | SPD: 483 kt | TEMP: -52 C | FUEL: 67.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39715 ft | SPD: 465 kt | TEMP: -30 C | FUEL: 45.7%
TIME: 2025-04-11T00:22:53Z | ALT: 34023 ft | SPD: 455 kt | TEMP: -53 C | FUEL: 83.2%
